,ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty
287,8476453,Nikita Kucherov,R,TBL,23780,19,10,6,75,20,12,4,13,4618,19162,6,50.0,4.254326248168946,0,0,0,0,0,3,1,29,430,286,4506,4,1,0,12,4,2,0,3,820,3686,0,0,2.08125,0,0,0,0,0,0,0,5,78,42,1365.467
288,8477205,Andrej Sustr,D,TBL,9499,0,1,6,10,15,8,0,0,1,9479,6,0.0,4.1625,0,0,0,0,19,6,-1,1,215,28,1198,0,0,0,1,2,2,0,0,0,1198,0,0,0.0,0,0,0,0,0,0,0,0,24,3,1365.467
289,8477930,Pierre-Edouard Bellemare,L,TBL,46061,9,7,17,53,54,61,0,0,95,37992,17,59.87708836958777,14.087368547916412,1,0,1,1,7974,29,19,16,1050,279,3359,0,1,6,7,4,1,0,0,0,2731,6,57.144375,12.5,0,0,0,0,628,2,2,1,70,20,1365.467
290,8478010,Brayden Point,C,TBL,48322,20,22,25,116,41,35,5,11,8728,39565,25,46.54394448087014,29.224311504403886,3,1,0,0,29,10,2,42,912,469,4242,4,2,5,7,4,6,1,2,752,3490,5,43.78,26.5625,0,0,0,0,0,1,-1,6,76,52,1365.467
291,8478416,Erik Cernak,D,TBL,32457,6,1,25,46,28,89,0,0,210,27767,25,0.0,0.09765625,0,0,0,0,4480,39,6,7,680,216,5250,0,0,4,3,4,16,0,0,88,4374,4,0,0.0,0,0,0,0,788,5,-1,0,99,22,1365.467
292,8478472,Mathieu Joseph,R,TBL,42778,8,8,19,64,52,82,0,0,104,36731,19,22.186244888305666,0.05289991308236495,2,1,2,3,5943,19,2,16,987,289,3007,0,0,0,3,4,8,0,0,0,2485,0,12.5,0.0,0,0,0,0,522,1,0,0,65,12,1365.467
293,8478519,Anthony Cirelli,C,TBL,58072,17,13,56,99,50,51,3,5,5557,46482,56,46.22079517957461,0.3104481854473306,3,0,0,0,6033,48,17,30,1217,442,4177,1,0,19,3,4,1,0,0,181,3574,19,43.655,0.0,0,0,0,0,422,4,1,1,86,14,1365.467
294,8479383,Boris Katchouk,L,TBL,21753,4,2,25,36,37,97,0,0,80,21116,25,32.405390625,1.56402587890625,1,0,0,0,557,11,3,6,527,188,562,0,0,0,3,1,2,0,0,0,562,0,0,0.0,0,0,0,0,0,0,0,0,10,5,1365.467
295,8479390,Taylor Raddysh,R,TBL,33400,6,5,8,60,50,58,0,1,1668,29741,8,57.421875,25.003941917419432,1,0,1,1,1991,15,3,11,799,215,1972,0,1,0,4,3,2,0,0,0,1837,0,0,25.0,0,0,0,0,135,0,2,1,47,16,1365.467
296,8479410,Mikhail Sergachev,D,TBL,69444,26,5,29,94,51,86,1,6,4857,58366,29,0.0,27.900000000066257,1,0,0,1,6221,82,10,31,1378,446,5262,2,3,4,10,4,11,1,1,365,4600,4,0,27.9,1,0,0,0,297,7,2,5,102,78,1365.467
297,8479525,Ross Colton,C,TBL,40735,13,9,16,98,52,97,0,4,4753,35894,16,57.24119156168737,1.7084103585500996,1,0,0,0,88,26,2,22,952,349,2977,2,0,0,6,4,6,0,1,298,2649,0,54.0175,0.0,0,0,0,0,30,2,2,2,62,28,1365.467
298,8479984,Cal Foote,D,TBL,31210,6,1,15,33,39,59,0,0,40,30598,15,0.0,50.0,0,0,0,0,572,45,4,7,666,175,1028,1,1,0,1,2,1,0,0,7,1021,0,0,50.0,0,0,0,0,0,1,3,2,24,19,1365.467
299,8480172,Jan Rutta,D,TBL,51034,11,2,32,52,51,64,0,0,82,47482,32,0.0,1.2665987014770508e-05,0,0,0,0,3470,50,13,13,1081,248,3776,1,0,0,3,4,9,0,0,0,3659,0,0,0.0,0,0,0,0,117,4,-1,1,74,18,1365.467
300,8474176,Carl Hagelin,L,WSH,45274,11,3,20,71,53,32,0,0,91,39158,20,18.8720703125,1.5632946968078614,1,0,0,1,6025,12,10,14,1081,207,984,0,0,0,1,1,2,0,0,0,733,0,0,0.0,0,0,0,0,251,0,0,0,23,3,965.6913
301,8481441,Joe Snively,C,WSH,8321,3,4,2,21,12,2,1,1,218,8102,2,0.0,4.164843749999999,0,0,0,0,1,3,3,7,178,78,503,0,0,0,1,1,0,0,0,0,503,0,0,0.0,0,0,0,0,0,0,-1,0,12,-1,965.6913
302,8471214,Alex Ovechkin,L,WSH,70782,34,34,10,242,55,100,10,20,16219,54515,10,1.025390625,26.01865604070226,3,0,1,1,48,16,7,68,1229,872,3306,3,2,2,10,3,4,2,4,1000,2306,2,0.0,25.0,0,0,0,0,0,2,-4,5,54,56,965.6913
303,8471698,T.J. Oshie,R,WSH,24526,9,6,8,35,23,45,2,6,4833,19311,8,65.40824374914169,4.7000885009765625,1,0,0,1,382,14,-7,15,466,190,3189,1,0,0,2,3,6,0,1,761,2346,0,59.526250000000005,0.0,0,0,0,0,82,0,-2,1,59,10,965.6913
304,8473563,Nicklas Backstrom,C,WSH,25639,13,4,6,45,24,10,1,8,5739,19748,6,23.637990983128546,0.5086181640625,1,1,0,0,152,9,-4,17,479,166,3165,2,0,0,3,3,1,0,1,773,2376,0,18.95625,0.0,0,0,0,0,16,3,-1,2,58,15,965.6913
305,8474189,Lars Eller,C,WSH,49624,14,8,24,75,50,58,0,2,4696,39963,24,61.78635378307629,0.7162797987461089,0,0,0,0,4965,26,-1,22,1063,265,2423,0,0,4,3,3,4,0,0,108,1934,4,56.042500000000004,0.0,0,0,0,0,381,2,0,0,56,9,965.6913
306,8474590,John Carlson,D,WSH,75699,35,10,16,132,53,38,4,15,12903,57138,16,0.0,0.544831644840454,1,0,0,3,5658,70,11,45,1397,534,4222,5,0,2,8,3,4,0,3,945,2952,2,0,0.0,0,0,0,1,325,6,0,5,79,44,965.6913
307,8474602,Justin Schultz,D,WSH,50313,12,2,8,51,49,23,1,3,3907,46258,8,0.0,0.0003814852796494961,1,0,0,0,148,53,-4,14,1087,203,1908,1,0,0,1,2,4,0,0,147,1761,0,0,0.0,0,0,0,0,0,2,-1,1,41,9,965.6913
308,8475200,Dmitry Orlov,D,WSH,66538,17,9,38,88,53,95,2,3,3472,60379,38,0.0,21.683584986246313,4,1,0,0,2687,65,18,26,1338,468,3412,0,2,0,10,3,7,0,0,123,3213,0,0,21.65,0,0,0,0,76,4,3,2,68,39,965.6913
309,8475324,Nick Jensen,D,WSH,58967,9,4,10,60,51,84,0,0,150,51243,10,0.0,12.50050813513808,1,0,0,0,7574,64,25,13,1210,328,3576,1,0,0,4,3,1,0,0,17,2751,0,0,0.0,0,0,0,0,808,5,1,1,74,16,965.6913
310,8475343,Nic Dowd,C,WSH,38486,9,7,28,67,44,97,0,0,152,32957,28,65.09916139478605,0.08946870893705636,0,0,1,1,5377,34,9,16,935,304,2588,1,0,0,7,3,7,0,0,6,2067,0,57.6675,0.0,0,0,0,0,515,1,3,1,62,25,965.6913
311,8475625,Matt Irwin,D,WSH,10368,2,0,4,22,13,31,0,0,11,9776,4,0.0,0.0,0,0,0,0,581,19,-1,2,231,78,1009,0,0,0,2,1,2,0,0,0,898,0,0,0.0,0,0,0,0,111,3,2,0,21,11,943.9597
312,8475744,Evgeny Kuznetsov,C,WSH,67551,36,16,24,142,54,27,4,17,12219,51910,24,35.94275479072228,16.85137118433312,4,0,2,4,3422,20,8,52,1277,571,3405,1,1,6,4,3,2,1,1,783,2397,6,29.966250000000002,16.65,1,0,0,0,225,1,-4,2,61,29,965.6913
313,8476880,Tom Wilson,R,WSH,60807,20,18,70,106,53,165,4,8,8940,46897,70,34.14388298988342,24.19913922009382,4,1,2,3,4970,34,6,38,1211,613,3299,1,3,0,10,3,16,1,2,353,2444,0,25.0,23.799999999999997,0,0,1,1,502,1,0,4,66,71,965.6913
314,8477839,Conor Sheary,L,WSH,44016,14,14,12,87,47,32,2,5,6112,36634,12,81.8470751953125,39.65047584476415,4,0,0,0,1270,27,0,28,912,352,2467,2,3,0,7,3,6,1,1,326,2009,0,75.0,39.6,1,0,0,0,132,3,4,5,55,70,965.6913
315,8477845,Trevor van Riemsdyk,D,WSH,55645,12,1,33,55,52,22,0,0,340,47217,33,0.0,1.5625,0,0,0,1,8088,94,1,13,1158,227,3205,0,0,2,4,3,1,0,0,8,2440,2,0,0.0,0,0,0,0,757,2,0,0,66,7,965.6913
316,8477903,Garnet Hathaway,R,WSH,42794,10,10,41,95,52,174,0,0,589,38962,41,2.9310226440429688,3.3851585036172764,3,0,0,1,3243,41,18,20,1032,476,2176,1,0,6,4,3,9,0,0,0,1984,6,0.0,0.0,0,0,0,0,192,6,3,1,57,29,965.6913
317,8478466,Daniel Sprong,R,WSH,32944,5,8,8,92,43,32,0,0,2667,30268,8,0.0,0.8322841635090299,0,0,0,0,9,11,4,13,671,211,516,0,0,0,1,1,1,0,0,0,516,0,0,0.0,0,0,0,0,0,0,0,0,12,2,965.6913
318,8479482,Michal Kempny,D,WSH,10572,1,1,10,9,10,16,0,0,13,9671,10,0.0,12.5,0,0,0,0,888,16,-2,2,215,47,719,0,0,0,0,1,1,0,0,0,719,0,0,0,0,0,0,0,0,1,-1,0,13,0,965.6913
319,8479536,Axel Jonsson-Fjallby,L,WSH,6931,1,0,2,10,10,9,0,0,10,6672,2,8.3325,0.0,0,0,0,0,249,3,2,1,164,30,736,0,0,0,1,1,1,0,0,0,632,0,0,0.0,0,0,0,0,104,0,1,0,18,4,965.6913
320,8480796,Martin Fehervary,D,WSH,63031,7,4,18,64,54,155,0,0,125,57239,18,0.0,8.325031789822969,0,0,1,2,5667,86,16,11,1312,399,3461,1,1,0,7,3,11,0,0,0,3027,0,0,8.325,0,0,0,1,434,7,-1,2,72,33,965.6913
321,8481580,Connor McMichael,C,WSH,32210,8,7,6,81,52,38,0,0,302,31870,6,54.01709658808715,5.271528966724873,0,0,0,0,38,16,-2,15,698,205,1624,0,0,0,0,3,3,0,0,0,1624,0,0,0,0,0,0,0,0,2,-1,0,35,3,965.6913
322,8476915,Jujhar Khaira,L,CHI,22032,0,3,13,32,27,88,0,0,62,18971,13,35.577760335803035,25.02236328125,0,0,0,0,2999,14,-4,3,507,144,787,0,0,2,1,1,1,0,0,0,692,2,25.0,0.0,0,0,0,0,95,1,0,0,20,3,1025.3046
323,8481147,Reese Johnson,C,CHI,10785,3,1,7,11,18,64,0,0,11,10004,7,54.09065979003906,6.25,0,0,0,0,770,6,-3,4,267,93,1936,1,0,2,3,3,9,0,0,0,1815,2,50.0,0.0,0,0,0,0,121,1,-1,1,40,15,983.9449
324,8473604,Jonathan Toews,C,CHI,48955,16,4,22,77,46,16,1,4,9001,35836,22,54.336669012832274,0.05340576171875,1,0,0,0,4118,14,-14,20,1069,193,2873,1,0,2,4,3,1,0,0,203,2403,2,47.943749999999994,0.0,0,0,0,0,267,1,-3,1,66,4,1029.7728
325,8474141,Patrick Kane,R,CHI,68603,40,18,10,201,53,9,6,22,12139,56338,10,39.0625,16.63953771787348,2,0,0,0,126,16,-19,58,1193,568,3997,3,2,0,11,3,1,0,1,447,3484,0,0,14.5875,0,0,0,0,66,0,2,5,70,42,1029.7728
326,8474870,Tyler Johnson,C,CHI,9206,2,1,10,17,11,20,0,2,2120,6946,10,72.3283203125,0.78125,0,0,0,0,140,3,-6,3,200,46,2278,0,0,0,6,3,4,0,0,359,1906,0,50.0,0.0,0,0,0,0,13,0,0,0,54,10,1029.7728
327,8475177,Calvin de Haan,D,CHI,59047,4,1,25,80,51,101,0,0,329,53404,25,0.0,9.5367431640625e-05,0,0,0,0,5314,133,-18,5,1276,300,3723,0,0,4,7,3,11,0,0,94,3349,4,0,0.0,0,0,0,0,280,7,-2,0,77,21,1029.7728
328,8476473,Connor Murphy,D,CHI,71727,5,4,41,69,54,122,0,0,218,62603,41,0.0,0.008177628558189553,1,0,0,0,8906,146,-15,9,1503,361,3795,0,0,6,5,3,6,0,0,4,3270,6,0,0.0,0,0,0,0,521,10,0,0,83,21,1029.7728
329,8476931,Jake McCabe,D,CHI,59763,7,3,17,49,50,111,0,0,297,51344,17,0.0,0.0014006853103637694,0,0,0,0,8122,110,-22,10,1252,272,3435,0,0,0,2,3,12,0,0,72,2785,0,0,0.0,0,0,0,0,578,2,-1,0,79,14,1029.7728
330,8476979,Erik Gustafsson,D,CHI,41720,12,2,12,55,43,31,0,3,4656,36832,12,0.0,0.6280517578125,0,0,0,0,232,41,0,14,862,193,645,0,0,2,2,1,0,0,0,18,627,2,0,0.0,0,0,0,0,0,1,-2,0,19,-1,663.0479
331,8477330,Dominik Kubalik,L,CHI,51066,10,11,10,123,57,70,3,8,5995,45047,10,3.87779296875,3.1272398155416035,0,0,0,0,24,22,-17,21,1090,327,2757,1,1,0,9,3,3,0,0,184,2573,0,0.0,3.125,0,0,0,0,0,2,0,2,54,24,1029.7728
332,8477495,Seth Jones,D,CHI,82680,33,3,26,136,53,68,0,15,11118,66160,26,0.0,3.406894393265247e-08,0,0,0,1,5402,108,-26,36,1580,440,4422,2,0,2,7,3,1,0,1,376,3624,2,0,0.0,0,0,0,0,422,4,-2,2,87,18,1029.7728
333,8477846,Ryan Carpenter,C,CHI,40342,7,2,34,58,53,108,0,1,1425,32042,34,57.670650136402514,6.640625,1,0,0,0,6875,30,-9,9,990,230,2072,1,0,0,2,3,3,0,0,0,1499,0,49.6425,0.0,0,0,0,0,573,2,0,1,49,11,1029.7728
334,8478043,Sam Lafferty,C,CHI,22897,3,2,18,42,31,72,0,0,39,19549,18,46.08689493954182,25.0244140625,0,0,0,0,3309,14,-7,5,535,138,1975,0,1,2,2,3,7,0,0,0,1534,2,25.0,25.0,0,0,0,0,441,0,0,1,48,15,1029.7728
335,8478440,Dylan Strome,C,CHI,41292,14,12,22,84,44,6,5,10,6086,35127,22,36.56127952068188,20.913038559257984,1,0,0,0,79,20,-7,26,832,294,3443,2,3,0,11,3,0,0,0,470,2927,0,30.49375,20.825,0,0,0,0,46,0,3,5,64,43,1029.7728
336,8478452,Caleb Jones,D,CHI,30927,6,2,10,34,33,46,0,1,742,29498,10,0.0,4.16402587890625,1,1,0,0,687,39,1,8,661,169,3215,1,0,2,2,3,5,0,0,93,3095,2,0,0.0,0,0,0,0,27,6,0,1,68,17,1029.7728
337,8479337,Alex DeBrincat,L,CHI,69526,17,32,15,184,57,74,12,22,12542,54219,15,65.95288200378418,40.140871901043546,5,3,0,0,2765,24,-16,49,1287,700,3518,1,3,2,10,3,7,1,1,412,2963,2,50.0,40.0,1,1,0,0,143,1,1,4,70,62,1029.7728
338,8479388,Riley Stillman,D,CHI,27099,9,1,29,25,31,74,0,0,52,25172,29,0.0,6.25,1,0,0,0,1875,30,-2,10,620,177,2603,0,0,2,0,3,7,0,0,0,2347,2,0,0,0,0,0,0,256,1,-1,0,59,6,1029.7728
339,8479404,Henrik Borgstrom,C,CHI,26184,3,4,18,37,39,17,0,1,1819,24358,18,53.36546080330387,1.0483545303344728,0,0,0,0,7,15,-8,7,630,91,1398,0,0,2,1,2,0,0,0,89,1309,2,40.0,0.0,0,0,0,0,0,1,0,0,33,2,663.0479
340,8479542,Brandon Hagel,L,CHI,52901,14,17,23,85,51,38,3,5,5854,42749,23,4.239877052307129,4.570114910660777,3,0,0,0,4298,23,-18,31,1107,332,2835,1,0,0,5,3,2,0,0,201,2238,0,0.0,0.0,0,0,0,0,396,2,-5,1,61,3,1029.7728
341,8480025,MacKenzie Entwistle,R,CHI,26258,6,5,17,26,41,96,0,0,138,24389,17,24.662260131835936,12.533823394775391,0,0,1,1,1731,16,-11,11,605,180,1850,0,0,0,0,3,12,0,0,0,1850,0,0,0,0,0,0,0,0,4,-4,0,39,8,1029.7728
342,8480798,Philipp Kurashev,C,CHI,38905,11,4,12,67,50,26,2,4,3724,35132,12,88.49065904796123,1.572027587890625,1,1,0,0,49,18,-9,15,881,195,1719,1,0,0,3,3,0,0,0,0,1719,0,79.16624999999999,0.0,0,0,0,0,0,1,1,1,39,10,1029.7728
343,8481523,Kirby Dach,C,CHI,60601,13,8,37,91,54,36,2,5,6659,50166,37,28.124831262014315,2.344672586057095,0,0,0,1,3776,35,-8,21,1191,272,2847,0,0,0,2,3,3,0,0,136,2466,0,26.3875,0.0,0,0,0,0,245,3,-3,0,61,2,1029.7728
344,8478477,Mitchell Stephens,C,DET,11523,4,0,4,13,16,9,0,0,5,9329,4,59.51081848144531,0.0,0,0,0,0,2189,8,-5,4,274,36,1429,0,0,0,0,3,0,0,0,0,1145,0,54.1075,0,0,0,0,0,284,0,-1,0,35,-2,1027.4308
345,8471686,Marc Staal,D,DET,49268,9,1,16,53,49,52,0,0,78,42682,16,0.0,0.00019073486328125,1,0,0,0,6508,53,10,10,1062,230,3016,0,0,4,4,3,4,0,0,4,2701,4,0,0.0,0,0,0,0,311,3,-2,0,65,7,894.1898
346,8474040,Sam Gagner,C,DET,43991,14,6,26,90,56,14,0,1,2486,33784,26,25.86055456919815,14.062502508425542,0,0,0,0,7721,20,-6,20,982,206,2168,1,0,2,6,3,1,0,0,4,1957,2,18.75,0.0,0,0,0,0,207,0,-1,1,51,9,894.1898
347,8475181,Nick Leddy,D,DET,65426,11,1,16,49,51,26,0,3,5410,59377,16,0.0,0.1953125,0,0,0,0,639,46,-28,12,1220,121,3991,0,0,0,2,3,2,0,0,353,3529,0,0,0.0,0,0,0,0,109,1,-1,0,79,3,894.1898
348,8476480,Vladislav Namestnikov,C,DET,49045,10,13,27,71,54,35,0,0,1103,42685,27,21.142578125,1.76752793766791,0,0,1,1,5257,27,2,23,1084,265,2792,0,0,2,2,3,4,0,0,0,2571,2,0.0,0.0,0,0,0,0,221,0,0,0,53,6,894.1898
349,8477215,Danny DeKeyser,D,DET,47850,6,0,12,50,43,29,0,0,243,41651,12,0.0,0.0,0,0,0,0,5956,80,-12,6,1046,159,1054,1,0,0,0,1,2,0,0,0,1004,0,0,0,0,0,0,0,50,1,1,1,25,9,894.1898
350,8477240,Carter Rowney,C,DET,16643,2,4,0,15,26,36,0,0,27,16051,0,50.379399070739744,62.9150390625,0,0,0,1,565,20,-4,6,382,95,1196,0,1,0,1,2,3,0,0,4,1124,0,38.1575,50.0,0,0,0,0,68,1,-1,1,30,9,894.1898
351,8477454,Adam Erne,L,DET,45563,9,4,26,74,55,102,0,0,4161,41095,26,64.2974321299803,0.012207533521723235,1,0,0,0,307,36,-22,13,1005,238,2413,1,0,0,3,3,3,0,0,337,2076,0,50.0,0.0,0,0,0,0,0,0,0,1,53,10,894.1898
352,8477479,Tyler Bertuzzi,L,DET,57330,23,24,39,125,48,40,4,9,8664,47124,39,1.285810546875,16.868534455643882,5,0,1,2,1542,28,8,47,1033,555,3604,2,1,0,9,3,4,0,1,596,2886,0,0,16.65,0,0,0,0,122,0,2,3,63,33,894.1898
353,8477851,Jordan Oesterle,D,DET,32211,5,1,4,41,29,13,0,0,72,30290,4,0.0,3.125,1,1,0,0,1849,31,1,6,617,123,2261,1,0,0,1,2,0,0,0,0,2022,0,0,0.0,0,0,0,0,239,3,2,1,40,12,894.1898
354,8477946,Dylan Larkin,C,DET,59177,29,27,37,156,51,40,5,11,9085,49831,37,36.69869787841252,3.8472466246607135,4,3,0,0,261,19,3,56,1068,601,3692,0,1,4,12,3,6,0,0,591,2990,4,30.68125,3.125,0,0,0,0,111,2,-1,1,67,24,894.1898
355,8477952,Robby Fabbri,C,DET,56594,13,16,35,120,54,81,5,7,8911,47640,35,45.48377991624118,66.42179114796647,1,0,0,0,43,19,-19,29,1038,394,3089,0,2,2,7,3,1,0,0,497,2558,2,37.5,62.5,0,0,0,0,34,1,1,2,60,23,894.1898
356,8479355,Olli Juolevi,D,DET,7473,0,0,2,9,10,9,0,0,0,7367,2,0.0,0.0,0,0,0,0,106,6,0,0,184,24,713,0,0,0,0,1,1,0,0,0,713,0,0,0,0,0,0,0,0,0,-1,0,17,-1,1118.8103
357,8479379,Givani Smith,R,DET,20325,2,4,91,40,42,71,0,0,2,20313,91,0.0,18.758320617675782,0,0,0,0,10,19,-6,6,489,150,746,0,0,0,0,1,2,0,0,0,746,0,0,0,0,0,0,0,0,0,-1,0,15,0,894.1898
358,8479425,Filip Hronek,D,DET,69403,23,5,28,94,52,44,2,5,5645,59471,28,0.0,6.251540780431242,0,0,0,0,4287,58,-18,28,1316,308,3720,0,0,0,2,3,2,0,0,332,3152,0,0,0.0,0,0,0,0,236,4,-1,0,71,6,894.1898
359,8479442,Troy Stecher,D,DET,9546,1,1,9,15,11,13,0,0,168,9186,9,0.0,4.1625,0,0,0,0,192,10,-1,2,207,46,1948,0,0,0,3,2,2,0,0,0,1948,0,0,0.0,0,0,0,0,0,0,-1,0,40,3,894.1898
360,8479992,Michael Rasmussen,C,DET,46876,10,8,34,89,54,72,0,1,1892,39962,34,30.368710487466537,14.942426382936537,1,0,0,0,5022,45,-20,18,1087,266,2019,0,1,0,4,3,4,0,0,0,1703,0,25.0,12.5,0,0,0,0,316,4,0,1,46,18,894.1898
361,8480184,Gustav Lindstrom,D,DET,41849,10,1,12,35,43,36,0,0,96,37379,12,0.0,4.1625,0,0,0,0,4374,57,-3,11,889,168,958,1,0,0,0,1,0,0,0,0,928,0,0,0,0,0,0,0,30,2,0,1,24,6,894.1898
362,8480459,Pius Suter,C,DET,57211,12,11,14,118,56,19,0,3,5476,46143,14,45.02606324696759,1.6121379806787446,1,0,1,1,5592,27,-14,23,1138,276,2991,0,0,2,7,3,0,0,0,350,2377,2,38.0475,0.0,0,0,0,0,264,2,0,0,57,9,894.1898
363,8480821,Filip Zadina,R,DET,45950,10,7,6,114,54,37,3,6,6003,39939,6,50.0,1.2481447233468272,1,0,0,0,8,25,-21,17,914,262,2313,1,0,0,8,3,2,0,0,336,1977,0,0,0.0,0,0,0,0,0,2,0,1,45,16,894.1898
364,8481542,Moritz Seider,D,DET,77381,36,5,26,120,56,85,2,17,9990,61426,26,0.0,0.20141604678956354,3,2,0,2,5965,111,1,41,1436,572,4471,2,0,0,8,3,10,0,1,594,3436,0,0,0.0,0,0,0,0,441,9,2,2,82,41,894.1898
365,8482078,Lucas Raymond,L,DET,61270,27,16,10,123,56,41,5,14,9762,51488,10,51.7059326171875,8.558980333358608,2,2,0,0,20,16,-4,43,1161,464,3488,0,1,2,8,3,4,1,1,594,2888,2,0,2.0875,1,1,0,0,6,1,-1,1,61,37,894.1898
366,8476393,Nick Cousins,C,NSH,32307,7,6,14,69,42,41,3,4,4347,27884,14,62.28439453125,1.5671777744602877,1,0,0,0,76,17,-6,13,692,221,1177,0,0,0,1,2,0,0,0,102,1075,0,0,0.0,0,0,0,0,0,0,-1,0,26,-1,700.2144000000001
367,8474600,Roman Josi,D,NSH,80196,45,14,34,187,53,39,7,25,10114,68107,34,0.0,1.562709152552369,1,0,0,0,1975,84,13,59,1474,716,2882,6,0,2,9,2,1,0,2,277,2567,2,0,0.0,0,0,0,0,38,5,6,6,52,55,638.8144
368,8474697,Mark Borowiecki,D,NSH,33185,2,0,103,28,42,143,0,0,18,28565,103,0.0,0.0,0,0,0,0,4602,55,1,2,817,236,753,0,0,0,0,1,6,0,0,0,753,0,0,0,0,0,0,0,0,4,-1,0,17,8,638.8144
369,8475168,Matt Duchene,C,NSH,58360,23,27,18,149,51,17,11,17,9379,48916,18,83.27182414424833,62.70284340117363,5,3,0,0,65,19,5,50,1117,621,2180,0,4,0,6,2,2,1,1,277,1903,0,50.0,62.5,0,0,0,0,0,1,2,4,42,47,638.8144
370,8475218,Mattias Ekholm,D,NSH,71672,13,3,22,80,51,45,0,2,4321,56906,22,0.0,0.10378360748291016,1,0,0,0,10445,61,8,16,1429,286,2750,1,0,0,3,2,3,0,0,250,2348,0,0,0.0,0,0,0,0,152,5,2,1,49,19,638.8144
371,8475793,Ryan Johansen,C,NSH,51419,26,13,41,80,52,41,4,15,9158,41385,41,51.697576966097685,0.8425992630120618,3,0,0,0,876,25,-3,39,1105,414,1923,2,0,0,2,2,1,0,1,245,1678,0,36.707499999999996,0.0,0,0,0,0,0,0,1,2,38,15,638.8144
372,8475798,Mikael Granlund,C,NSH,66497,33,9,25,85,53,46,3,17,9660,50850,25,54.0414120781139,19.003615733223885,2,0,0,0,5987,27,6,42,1294,434,2294,0,1,0,3,2,2,1,1,277,1913,0,40.475,16.65,0,0,0,0,104,3,-1,1,42,22,638.8144
373,8476887,Filip Forsberg,L,NSH,45822,19,27,16,126,42,59,5,12,7671,38030,16,50.0,6.48306913685069,6,1,0,0,121,28,8,46,925,591,1968,1,0,2,8,2,3,0,0,255,1713,2,0,0.0,0,0,0,0,0,1,1,1,43,18,638.8144
374,8476925,Colton Sissons,C,NSH,50248,16,5,12,51,52,122,1,4,1343,39730,12,67.18448351289558,0.027211472997441886,0,0,0,0,9175,29,4,21,1117,320,1934,0,0,2,2,2,7,0,0,166,1667,2,52.9775,0.0,0,0,0,0,101,1,-1,0,40,8,638.8144
375,8476988,Matt Benning,D,NSH,50092,9,0,35,46,49,65,0,0,105,43082,35,0.0,0.0,0,0,0,0,6905,53,-16,9,1156,168,2051,0,0,0,2,2,2,0,0,1,1937,0,0,0.0,0,0,0,0,113,1,-2,0,43,1,638.8144
376,8477433,Ben Harpur,D,NSH,9853,1,0,25,7,12,20,0,0,0,8902,25,0.0,0.0,0,0,0,0,951,14,-8,1,235,29,947,0,0,5,1,1,2,0,0,0,839,5,0,0.0,0,0,0,0,108,1,0,0,21,4,638.8144
377,8477446,Michael McCarron,R,NSH,18646,5,4,53,33,32,76,0,1,98,16525,53,32.8484023966128,53.131103515625,1,0,0,0,2023,20,8,9,440,201,1363,3,2,0,2,2,3,0,1,75,1219,0,23.18,50.0,1,0,0,0,69,1,5,5,30,52,638.8144
378,8478508,Yakov Trenin,C,NSH,46022,5,13,37,92,53,119,0,0,782,40395,37,54.691314697265625,19.97771525767166,2,0,0,0,4845,27,8,18,981,372,1902,0,1,0,4,2,2,0,0,34,1744,0,50.0,16.65,0,0,0,0,124,1,-1,1,38,11,638.8144
379,8478851,Alexandre Carrier,D,NSH,61885,18,2,34,57,50,47,0,3,3687,49652,34,0.0,1.341104507446289e-05,0,0,0,0,8546,80,16,20,1336,306,1235,0,0,0,0,1,1,0,0,35,1077,0,0,0,0,0,0,0,123,3,1,0,25,6,638.8144
380,8479026,Philippe Myers,D,NSH,22631,3,0,12,26,25,44,0,0,20,21001,12,0.0,0.0,0,0,0,0,1610,16,5,3,490,108,804,0,0,0,2,1,1,0,0,0,804,0,0,0.0,0,0,0,0,0,0,-1,0,16,1,638.8144
381,8479316,Luke Kunin,C,NSH,48958,8,11,45,86,55,166,0,2,4464,41239,45,65.23791476372163,8.676834169999346,0,0,0,0,3255,37,-1,19,1126,389,1595,0,0,7,0,2,3,0,0,53,1542,7,50.0,0,0,0,0,0,0,0,0,0,36,3,638.8144
382,8479371,Dante Fabbro,D,NSH,51405,15,1,22,61,45,41,0,0,387,48718,22,0.0,0.002032470703125,0,0,0,0,2300,61,16,16,1102,261,2417,2,0,0,3,2,2,0,0,99,2301,0,0,0.0,0,0,0,0,17,3,6,2,50,28,638.8144
